reward,steps
-21.1701423973,199
0.0157844479882,199
11299.3647287,88
2448.07911338,176
59.900905632,199
-58,199
42.7292343542,199
3523.07313504,166
11200.583944,89
3560.87142171,166
8029.16561488,121
8926.98844595,112
7913.68610461,122
5457.93740076,147
8827.04085003,113
10224.9904276,99
8618.9692407,115
11406.3803006,87
9217.51700083,109
9026.26497203,111
