reward,steps
-41.6575565258,199
-21.3217873175,199
11203.8296766,89
2093.89928571,180
13.6930440213,199
2182.72728363,179
6599.26947577,135
7223.55477076,129
7917.65824072,122
3786.8887911,164
8130.72706523,120
11305.0373104,88
7772.90194809,124
11090.4122779,90
7080.77445464,130
7314.14981904,128
8527.05126682,116
8825.99454016,113
10815.0953868,93
11498.4712275,86
