reward,steps
-78.2196704007,199
-52,199
-16.6108043638,199
-66.8468801768,199
-75.7784705077,199
5938.1587773,142
5310.71373821,148
5409.90933122,147
150.131521427,199
113.610784374,199
5505.46341829,146
-26.7338316918,199
-34.9105828873,199
74.9655721485,199
4071.44672081,160
3998.03933989,161
2378.55716604,177
29.4458633825,199
3882.2774791,162
4305.61590612,158
