reward,steps
-74.2313202894,199
5031.29711213,151
5394.45156002,147
86.8827736865,199
122.192587899,199
2956.72645368,171
117.428239113,199
5101.45695131,150
240.155533911,199
5507.60847096,146
5103.92761439,150
3981.79835642,161
4806.04079805,153
4311.19377968,158
4800.16569965,153
5098.11811864,150
4498.53245121,156
4604.36153533,155
4900.50544581,152
4804.09863982,153
