reward,steps
-87.3909230191,199
100.140198269,199
780119.164641,122
450174.551611,155
790132.54421,121
710108.813021,129
650089.698307,135
590082.764055,141
30119.054009,197
1160097.27919,84
790071.386151,121
320112.764884,168
1120108.09515,88
730087.954018,127
330119.752594,167
30098.2401797,197
210087.343855,179
180091.89743,182
60092.6474703,194
190089.530872,181
