reward,steps
-74.776387308,199
-21.6113659962,199
-10.4653811453,199
6900.31211989,132
6902.01384707,132
6902.83248814,132
-24.9877930767,199
6595.71303502,135
6798.85403318,133
6900.95066192,132
2920.04642399,172
3209.00233264,169
1540.41980974,186
6310.51282311,138
7416.78431359,127
3532.00007581,166
3531.70986736,166
2457.11902657,177
3354.2332137,168
10322.5478841,98
