reward,steps
-58.6099500539,199
674.001813363,194
7083.08676222,130
6997.12730025,131
6394.66890557,137
7997.4601359,121
7103.20046523,130
6697.310251,134
6087.06629012,140
-37.9526307978,199
6594.31412856,135
-35.0111772451,199
7384.21905405,127
6489.90769392,136
-47.4126025306,199
7075.05786868,130
-34.179920881,199
-32.1142990253,199
6277.37199199,138
6385.13847068,137
